delivery_id,order_id,warehouse_id,dispatch_time,delivery_time,shipping_cost
D22880,ORD12881,WH-West,2026-03-13 03:19:00,2026-03-13 05:10:00,79.69
D22881,ORD12882,WH-West,2026-03-20 23:06:00,2026-03-21 03:17:00,44.61
D22882,ORD12883,WH-Central,2026-01-06 09:40:00,2026-01-06 14:02:00,89.58
D22883,ORD12884,WH-East,2026-01-29 17:15:00,2026-01-29 21:25:00,100.98
D22884,ORD12885,WH-East,2026-02-14 04:16:00,2026-02-14 08:12:00,73.33
D22885,ORD12886,WH-West,2026-01-12 21:09:00,2026-01-13 00:28:00,62.46
D22886,ORD12887,WH-Central,2026-01-02 10:02:00,2026-01-02 13:51:00,110.56
D22887,ORD12888,WH-South,2026-03-08 12:47:00,2026-03-08 15:52:00,64.26
D22888,ORD12889,WH-North,2026-02-22 07:51:00,2026-02-22 08:48:00,96.95
D22889,ORD12890,WH-West,2026-01-19 10:11:00,2026-01-19 13:41:00,39.07
D22890,ORD12891,WH-South,2026-03-04 06:20:00,2026-03-04 07:52:00,104.62
D22891,ORD12892,WH-East,2026-01-23 07:18:00,2026-01-23 12:08:00,109.43
D22892,ORD12893,WH-Central,2026-03-27 20:01:00,2026-03-27 21:32:00,93.33
D22893,ORD12894,WH-South,2026-02-17 07:32:00,,38.88
D22894,ORD12895,WH-East,2026-02-23 19:57:00,,35.25
D22895,ORD12896,WH-North,2026-03-13 17:27:00,2026-03-13 18:57:00,47.86
D22896,ORD12897,WH-West,2026-03-21 07:03:00,,64.72
D22897,ORD12898,WH-West,2026-02-18 17:50:00,2026-02-18 20:03:00,68.01
D22898,ORD12899,WH-South,2026-02-21 21:39:00,2026-02-22 02:11:00,86.14
D22899,ORD12900,WH-East,2026-03-20 13:22:00,2026-03-20 14:24:00,96.84
D22900,ORD12901,WH-East,2026-01-28 07:46:00,2026-01-28 08:39:00,100.49
D22901,ORD12902,WH-East,2026-02-23 16:52:00,2026-02-23 17:34:00,36.76
D22902,ORD12903,WH-North,2026-01-08 21:15:00,2026-01-08 23:04:00,79.43
D22903,ORD12904,WH-West,2026-03-07 09:46:00,,69.46
D22904,ORD12905,WH-South,2026-02-23 01:34:00,2026-02-23 04:41:00,106.99
D22905,ORD12906,WH-Central,2026-02-20 15:14:00,2026-02-20 16:18:00,115.89
D22906,ORD12907,WH-North,2026-01-15 15:44:00,2026-01-15 19:19:00,110.76
D22907,ORD12908,WH-South,2026-02-19 18:47:00,2026-02-19 23:25:00,31.43
D22908,ORD12909,WH-West,2026-01-14 20:06:00,2026-01-14 22:24:00,78.96
D22909,ORD12910,WH-Central,2026-01-23 23:11:00,2026-01-23 23:48:00,44.05
D22910,ORD12911,WH-Central,2026-02-16 23:01:00,2026-02-16 23:41:00,58.43
D22911,ORD12912,WH-Central,2026-03-28 08:26:00,2026-03-28 10:50:00,48.76
D22912,ORD12913,WH-North,2026-02-27 13:00:00,2026-02-27 17:01:00,33.58
D22913,ORD12914,WH-North,2026-02-01 12:04:00,2026-02-01 16:29:00,47.65
D22914,ORD12915,WH-West,2026-03-01 23:15:00,2026-03-02 03:02:00,110.74
D22915,ORD12916,WH-South,2026-03-19 08:32:00,2026-03-19 09:33:00,64.16
D22916,ORD12917,WH-North,2026-03-05 00:31:00,,75.0
D22917,ORD12918,WH-South,2026-02-21 10:09:00,2026-02-21 12:15:00,35.97
D22918,ORD12919,WH-North,2026-02-03 05:09:00,2026-02-03 08:37:00,112.82
D22919,ORD12920,WH-West,2026-02-21 19:12:00,2026-02-21 23:52:00,91.6
D22920,ORD12921,WH-South,2026-02-06 14:36:00,2026-02-06 18:35:00,109.15
D22921,ORD12922,WH-Central,2026-01-26 08:50:00,2026-01-26 10:22:00,115.57
D22922,ORD12923,WH-West,2026-02-01 03:36:00,2026-02-01 04:34:00,89.1
D22923,ORD12924,WH-Central,2026-01-07 17:33:00,2026-01-07 21:48:00,102.83
D22924,ORD12925,WH-East,2026-02-16 18:40:00,2026-02-16 20:56:00,90.61
D22925,ORD12926,WH-South,2026-02-14 16:21:00,2026-02-14 20:16:00,75.88
D22926,ORD12927,WH-East,2026-01-03 01:48:00,2026-01-03 03:33:00,111.29
D22927,ORD12928,WH-East,2026-02-08 01:23:00,2026-02-08 05:56:00,33.22
D22928,ORD12929,WH-East,2026-01-26 06:32:00,2026-01-26 07:34:00,40.28
D22929,ORD12930,WH-West,2026-01-22 22:45:00,2026-01-23 01:48:00,117.58
D22930,ORD12931,WH-East,2026-01-17 12:36:00,2026-01-17 13:37:00,96.09
D22931,ORD12932,WH-Central,2026-01-14 20:31:00,2026-01-14 22:11:00,30.63
D22932,ORD12933,WH-South,2026-01-30 14:28:00,2026-01-30 17:35:00,70.54
D22933,ORD12934,WH-West,2026-01-15 01:24:00,2026-01-15 05:57:00,44.21
D22934,ORD12935,WH-North,2026-03-20 08:38:00,2026-03-20 11:33:00,46.76
D22935,ORD12936,WH-East,2026-02-05 01:02:00,2026-02-05 04:32:00,63.49
D22936,ORD12937,WH-East,2026-03-08 20:59:00,,105.12
D22937,ORD12938,WH-West,2026-01-10 15:36:00,2026-01-10 19:21:00,78.77
D22938,ORD12939,WH-East,2026-03-30 05:53:00,2026-03-30 07:23:00,99.09
D22939,ORD12940,WH-North,2026-03-24 00:43:00,2026-03-24 02:27:00,80.74
D22940,ORD12941,WH-East,2026-02-15 15:30:00,2026-02-15 19:29:00,42.75
D22941,ORD12942,WH-Central,2026-03-23 13:42:00,2026-03-23 18:32:00,91.22
D22942,ORD12943,WH-West,2026-02-27 00:17:00,2026-02-27 04:14:00,86.48
D22943,ORD12944,WH-Central,2026-03-01 15:56:00,2026-03-01 17:56:00,68.66
D22944,ORD12945,WH-West,2026-03-12 14:16:00,2026-03-12 16:07:00,83.54
D22945,ORD12946,WH-West,2026-03-14 14:18:00,2026-03-14 14:56:00,107.54
D22946,ORD12947,WH-North,2026-03-06 05:30:00,2026-03-06 10:14:00,82.11
D22947,ORD12948,WH-Central,2026-01-01 21:52:00,,75.65
D22948,ORD12949,WH-Central,2026-03-24 14:37:00,2026-03-24 15:51:00,53.04
D22949,ORD12950,WH-Central,2026-03-25 11:59:00,2026-03-25 16:39:00,108.37
D22950,ORD12951,WH-West,2026-03-17 09:14:00,2026-03-17 10:21:00,64.39
D22951,ORD12952,WH-South,2026-03-04 13:45:00,2026-03-04 16:15:00,101.48
D22952,ORD12953,WH-East,2026-02-04 02:59:00,2026-02-04 07:07:00,92.93
D22953,ORD12954,WH-South,2026-01-05 23:24:00,2026-01-06 00:40:00,105.27
D22954,ORD12955,WH-West,2026-01-16 20:39:00,2026-01-16 22:41:00,115.86
D22955,ORD12956,WH-East,2026-02-12 10:50:00,2026-02-12 12:44:00,85.62
D22956,ORD12957,WH-Central,2026-03-24 00:02:00,2026-03-24 00:43:00,117.88
D22957,ORD12958,WH-South,2026-02-28 10:34:00,2026-02-28 12:55:00,48.54
D22958,ORD12959,WH-North,2026-01-07 10:35:00,,106.55
D22959,ORD12960,WH-East,2026-01-27 15:02:00,2026-01-27 16:18:00,51.8
D22960,ORD12961,WH-East,2026-02-16 01:29:00,2026-02-16 05:54:00,64.85
D22961,ORD12962,WH-West,2026-03-11 15:18:00,2026-03-11 18:59:00,43.19
D22962,ORD12963,WH-West,2026-02-07 12:38:00,2026-02-07 16:53:00,77.52
D22963,ORD12964,WH-South,2026-01-22 05:54:00,2026-01-22 08:11:00,92.92
D22964,ORD12965,WH-North,2026-02-03 17:18:00,2026-02-03 19:14:00,92.49
D22965,ORD12966,WH-West,2026-03-04 06:05:00,2026-03-04 10:16:00,115.61
D22966,ORD12967,WH-South,2026-01-17 09:50:00,,92.21
D22967,ORD12968,WH-East,2026-02-25 01:59:00,2026-02-25 05:16:00,44.3
D22968,ORD12969,WH-East,2026-03-04 23:08:00,2026-03-05 00:55:00,97.32
D22969,ORD12970,WH-Central,2026-02-12 02:57:00,,97.42
D22970,ORD12971,WH-Central,2026-01-14 22:26:00,,65.94
D22971,ORD12972,WH-Central,2026-02-08 16:39:00,2026-02-08 19:19:00,75.39
D22972,ORD12973,WH-South,2026-01-04 18:24:00,2026-01-04 22:48:00,114.68
D22973,ORD12974,WH-South,2026-01-30 03:27:00,2026-01-30 06:32:00,86.93
D22974,ORD12975,WH-West,2026-03-25 02:32:00,2026-03-25 03:07:00,85.37
D22975,ORD12976,WH-East,2026-01-04 12:06:00,2026-01-04 15:06:00,98.42
D22976,ORD12977,WH-North,2026-01-08 14:55:00,2026-01-08 18:42:00,91.54
D22977,ORD12978,WH-West,2026-03-30 02:22:00,2026-03-30 04:00:00,52.0
D22978,ORD12979,WH-North,2026-02-21 10:32:00,2026-02-21 12:31:00,47.61
D22979,ORD12980,WH-North,2026-01-26 01:46:00,2026-01-26 03:03:00,93.14
D22980,ORD12981,WH-East,2026-01-24 23:38:00,2026-01-25 02:45:00,101.36
D22981,ORD12982,WH-West,2026-01-26 07:23:00,2026-01-26 09:45:00,74.12
D22982,ORD12983,WH-West,2026-03-01 10:54:00,2026-03-01 11:52:00,38.88
D22983,ORD12984,WH-West,2026-02-11 20:19:00,2026-02-11 21:34:00,73.18
D22984,ORD12985,WH-West,2026-03-03 05:46:00,2026-03-03 08:08:00,106.87
D22985,ORD12986,WH-South,2026-03-22 11:31:00,2026-03-22 13:14:00,67.25
D22986,ORD12987,WH-East,2026-01-02 04:27:00,2026-01-02 05:07:00,82.03
D22987,ORD12988,WH-North,2026-03-02 21:44:00,2026-03-03 01:44:00,117.32
D22988,ORD12989,WH-West,2026-01-09 21:55:00,2026-01-09 23:54:00,114.41
D22989,ORD12990,WH-North,2026-03-05 10:33:00,2026-03-05 14:18:00,57.08
D22990,ORD12991,WH-South,2026-02-13 01:07:00,2026-02-13 03:18:00,54.41
D22991,ORD12992,WH-West,2026-03-21 16:54:00,2026-03-21 19:42:00,66.01
D22992,ORD12993,WH-North,2026-02-19 09:38:00,,78.46
D22993,ORD12994,WH-North,2026-03-06 22:16:00,2026-03-07 01:48:00,65.39
D22994,ORD12995,WH-West,2026-02-15 00:38:00,2026-02-15 04:04:00,93.98
D22995,ORD12996,WH-North,2026-01-29 20:41:00,2026-01-29 22:38:00,39.13
D22996,ORD12997,WH-West,2026-01-30 23:03:00,2026-01-31 02:47:00,37.12
D22997,ORD12998,WH-East,2026-01-08 11:10:00,2026-01-08 13:47:00,52.17
D22998,ORD12999,WH-West,2026-02-27 10:31:00,2026-02-27 13:15:00,43.09
D22999,ORD13000,WH-East,2026-01-26 02:14:00,2026-01-26 07:12:00,93.43
D23000,ORD13001,WH-East,2026-01-28 01:09:00,2026-01-28 02:03:00,75.08
D23001,ORD13002,WH-North,2026-03-27 14:45:00,2026-03-27 18:36:00,82.14
D23002,ORD13003,WH-South,2026-03-09 00:40:00,2026-03-09 02:39:00,75.66
D23003,ORD13004,WH-North,2026-01-15 03:08:00,2026-01-15 06:35:00,69.45
D23004,ORD13005,WH-East,2026-01-28 16:48:00,2026-01-28 18:30:00,50.92
D23005,ORD13006,WH-Central,2026-03-14 00:55:00,2026-03-14 03:36:00,55.49
D23006,ORD13007,WH-East,2026-02-27 18:24:00,2026-02-27 21:37:00,80.77
D23007,ORD13008,WH-East,2026-02-02 21:46:00,2026-02-03 01:27:00,54.54
D23008,ORD13009,WH-South,2026-01-28 10:40:00,2026-01-28 15:15:00,44.51
D23009,ORD13010,WH-East,2026-01-31 02:26:00,2026-01-31 05:42:00,35.29
D23010,ORD13011,WH-Central,2026-01-12 04:25:00,2026-01-12 07:07:00,78.83
D23011,ORD13012,WH-East,2026-03-25 20:59:00,2026-03-26 00:21:00,118.57
D23012,ORD13013,WH-South,2026-01-05 19:37:00,2026-01-05 22:37:00,84.58
D23013,ORD13014,WH-South,2026-01-24 00:24:00,2026-01-24 02:50:00,46.03
D23014,ORD13015,WH-East,2026-02-11 14:05:00,2026-02-11 15:21:00,81.52
D23015,ORD13016,WH-North,2026-03-15 22:02:00,2026-03-16 00:59:00,113.69
D23016,ORD13017,WH-North,2026-01-07 15:38:00,2026-01-07 19:31:00,113.3
D23017,ORD13018,WH-West,2026-02-07 00:52:00,2026-02-07 05:02:00,37.04
D23018,ORD13019,WH-North,2026-03-04 18:32:00,2026-03-04 23:22:00,74.25
D23019,ORD13020,WH-East,2026-03-15 19:33:00,,31.6
D23020,ORD13021,WH-East,2026-01-10 15:17:00,2026-01-10 18:30:00,57.34
D23021,ORD13022,WH-West,2026-02-21 06:04:00,2026-02-21 08:52:00,119.99
D23022,ORD13023,WH-Central,2026-03-17 11:56:00,,61.37
D23023,ORD13024,WH-South,2026-01-23 23:41:00,2026-01-24 00:50:00,107.42
D23024,ORD13025,WH-West,2026-02-24 06:34:00,,60.37
D23025,ORD13026,WH-South,2026-01-23 04:32:00,2026-01-23 06:32:00,107.2
D23026,ORD13027,WH-East,2026-01-04 18:41:00,2026-01-04 23:13:00,67.04
D23027,ORD13028,WH-South,2026-03-19 21:20:00,,83.79
D23028,ORD13029,WH-North,2026-03-25 11:46:00,,65.67
D23029,ORD13030,WH-Central,2026-02-26 07:21:00,2026-02-26 08:28:00,117.18
D23030,ORD13031,WH-East,2026-03-06 20:59:00,2026-03-06 23:17:00,87.94
D23031,ORD13032,WH-South,2026-03-18 13:04:00,,93.11
D23032,ORD13033,WH-East,2026-03-14 15:12:00,2026-03-14 19:21:00,47.45
D23033,ORD13034,WH-West,2026-02-04 02:08:00,,35.18
D23034,ORD13035,WH-Central,2026-02-22 09:36:00,2026-02-22 11:30:00,71.13
D23035,ORD13036,WH-Central,2026-02-28 21:16:00,,94.04
D23036,ORD13037,WH-East,2026-01-31 14:12:00,2026-01-31 18:21:00,60.12
D23037,ORD13038,WH-East,2026-02-22 03:48:00,2026-02-22 06:55:00,61.63
D23038,ORD13039,WH-Central,2026-03-26 07:51:00,2026-03-26 09:07:00,112.92
D23039,ORD13040,WH-West,2026-03-14 01:17:00,2026-03-14 05:42:00,104.77
D23040,ORD13041,WH-East,2026-01-16 00:26:00,2026-01-16 03:25:00,78.4
D23041,ORD13042,WH-North,2026-03-08 17:34:00,2026-03-08 21:59:00,87.37
D23042,ORD13043,WH-West,2026-03-04 17:45:00,2026-03-04 22:16:00,34.69
D23043,ORD13044,WH-North,2026-01-01 09:43:00,2026-01-01 13:38:00,99.8
D23044,ORD13045,WH-West,2026-03-16 08:11:00,,44.28
D23045,ORD13046,WH-Central,2026-02-16 17:53:00,2026-02-16 22:43:00,98.97
D23046,ORD13047,WH-South,2026-01-13 05:28:00,2026-01-13 08:45:00,115.05
D23047,ORD13048,WH-East,2026-02-02 04:11:00,2026-02-02 08:50:00,80.04
D23048,ORD13049,WH-North,2026-01-25 00:41:00,2026-01-25 04:07:00,65.13
D23049,ORD13050,WH-Central,2026-02-11 19:34:00,,119.59
D23050,ORD13051,WH-South,2026-02-17 05:20:00,2026-02-17 10:04:00,39.76
D23051,ORD13052,WH-East,2026-03-02 14:59:00,2026-03-02 19:45:00,93.89
D23052,ORD13053,WH-East,2026-02-06 00:09:00,2026-02-06 04:04:00,92.31
D23053,ORD13054,WH-East,2026-03-31 01:33:00,,38.85
D23054,ORD13055,WH-West,2026-01-06 12:14:00,2026-01-06 13:43:00,70.86
D23055,ORD13056,WH-South,2026-03-23 09:53:00,2026-03-23 10:31:00,77.33
D23056,ORD13057,WH-South,2026-03-28 15:47:00,2026-03-28 18:28:00,74.77
D23057,ORD13058,WH-West,2026-03-12 04:43:00,2026-03-12 07:25:00,103.21
D23058,ORD13059,WH-North,2026-02-07 15:55:00,2026-02-07 16:26:00,102.95
D23059,ORD13060,WH-North,2026-03-19 21:30:00,2026-03-20 02:28:00,110.41
D23060,ORD13061,WH-North,2026-01-01 18:06:00,2026-01-01 21:10:00,84.24
D23061,ORD13062,WH-East,2026-03-21 21:20:00,2026-03-21 22:06:00,63.33
D23062,ORD13063,WH-East,2026-02-16 10:38:00,2026-02-16 12:08:00,98.44
D23063,ORD13064,WH-West,2026-02-27 10:27:00,2026-02-27 13:18:00,77.28
D23064,ORD13065,WH-South,2026-03-22 06:35:00,2026-03-22 07:06:00,103.37
D23065,ORD13066,WH-North,2026-01-18 11:18:00,,97.97
D23066,ORD13067,WH-South,2026-02-05 17:55:00,2026-02-05 20:13:00,77.16
D23067,ORD13068,WH-East,2026-01-02 11:22:00,2026-01-02 13:51:00,92.03
D23068,ORD13069,WH-North,2026-02-10 06:57:00,2026-02-10 11:42:00,58.03
D23069,ORD13070,WH-West,2026-01-03 17:03:00,2026-01-03 19:07:00,51.12
D23070,ORD13071,WH-South,2026-03-27 09:10:00,2026-03-27 13:19:00,78.05
D23071,ORD13072,WH-Central,2026-01-16 14:27:00,2026-01-16 17:10:00,102.28
D23072,ORD13073,WH-North,2026-03-20 09:27:00,2026-03-20 12:55:00,39.58
D23073,ORD13074,WH-South,2026-02-24 13:36:00,,85.4
D23074,ORD13075,WH-Central,2026-01-25 23:19:00,2026-01-26 00:05:00,67.46
D23075,ORD13076,WH-Central,2026-03-21 09:21:00,2026-03-21 12:00:00,39.78
D23076,ORD13077,WH-West,2026-02-14 01:30:00,2026-02-14 04:25:00,80.77
D23077,ORD13078,WH-Central,2026-01-02 01:17:00,2026-01-02 05:45:00,47.72
D23078,ORD13079,WH-South,2026-02-27 20:25:00,,65.71
D23079,ORD13080,WH-South,2026-03-14 00:37:00,2026-03-14 01:09:00,62.13
D23080,ORD13081,WH-Central,2026-03-17 08:19:00,2026-03-17 10:02:00,90.6
D23081,ORD13082,WH-West,2026-01-20 05:41:00,2026-01-20 08:11:00,105.63
D23082,ORD13083,WH-East,2026-03-31 08:39:00,,64.43
D23083,ORD13084,WH-South,2026-03-13 18:35:00,2026-03-13 22:23:00,119.42
D23084,ORD13085,WH-North,2026-02-11 09:19:00,2026-02-11 12:04:00,90.88
D23085,ORD13086,WH-North,2026-01-09 14:03:00,2026-01-09 15:29:00,53.37
D23086,ORD13087,WH-West,2026-03-07 13:48:00,,97.7
D23087,ORD13088,WH-Central,2026-03-01 05:50:00,2026-03-01 08:07:00,84.87
D23088,ORD13089,WH-North,2026-01-08 09:02:00,,70.12
D23089,ORD13090,WH-Central,2026-02-13 18:53:00,2026-02-13 20:25:00,32.39
D23090,ORD13091,WH-Central,2026-03-04 15:21:00,2026-03-04 17:22:00,95.93
D23091,ORD13092,WH-East,2026-02-03 04:30:00,2026-02-03 07:40:00,100.87
D23092,ORD13093,WH-West,2026-01-19 13:26:00,,118.93
D23093,ORD13094,WH-Central,2026-03-20 16:38:00,2026-03-20 20:04:00,99.31
D23094,ORD13095,WH-West,2026-02-27 02:52:00,2026-02-27 07:09:00,33.32
D23095,ORD13096,WH-North,2026-02-02 22:27:00,2026-02-03 02:43:00,90.2
D23096,ORD13097,WH-East,2026-01-09 22:36:00,,85.79
D23097,ORD13098,WH-Central,2026-01-02 23:50:00,2026-01-03 03:02:00,115.16
D23098,ORD13099,WH-West,2026-02-04 04:06:00,2026-02-04 05:27:00,111.59
D23099,ORD13100,WH-South,2026-03-01 08:06:00,2026-03-01 09:24:00,53.37
D23100,ORD13101,WH-North,2026-03-04 01:37:00,2026-03-04 04:31:00,102.37
D23101,ORD13102,WH-North,2026-02-18 14:42:00,,102.17
D23102,ORD13103,WH-East,2026-01-19 22:30:00,,41.86
D23103,ORD13104,WH-North,2026-03-24 16:47:00,2026-03-24 17:57:00,113.93
D23104,ORD13105,WH-East,2026-02-20 15:45:00,2026-02-20 18:44:00,57.57
D23105,ORD13106,WH-East,2026-01-24 17:09:00,2026-01-24 20:39:00,36.47
D23106,ORD13107,WH-East,2026-02-12 12:04:00,2026-02-12 14:59:00,106.11
D23107,ORD13108,WH-North,2026-02-18 13:57:00,2026-02-18 15:48:00,98.51
D23108,ORD13109,WH-East,2026-01-01 07:58:00,2026-01-01 10:04:00,77.55
D23109,ORD13110,WH-East,2026-01-05 17:08:00,2026-01-05 19:40:00,57.01
D23110,ORD13111,WH-Central,2026-01-12 21:54:00,,105.93
D23111,ORD13112,WH-East,2026-01-25 12:56:00,,94.61
D23112,ORD13113,WH-North,2026-03-21 13:55:00,2026-03-21 17:04:00,33.08
D23113,ORD13114,WH-South,2026-01-20 16:26:00,,99.19
D23114,ORD13115,WH-West,2026-03-27 22:13:00,2026-03-28 00:53:00,116.21
D23115,ORD13116,WH-South,2026-02-20 16:09:00,2026-02-20 18:37:00,119.21
D23116,ORD13117,WH-West,2026-01-27 03:42:00,2026-01-27 07:39:00,97.11
D23117,ORD13118,WH-North,2026-01-15 00:01:00,2026-01-15 01:19:00,81.68
D23118,ORD13119,WH-Central,2026-01-08 23:56:00,2026-01-09 01:48:00,60.53
D23119,ORD13120,WH-North,2026-01-25 13:00:00,,66.6
D23120,ORD13121,WH-South,2026-03-01 04:58:00,2026-03-01 07:09:00,115.73
D23121,ORD13122,WH-South,2026-03-18 17:31:00,2026-03-18 18:59:00,76.17
D23122,ORD13123,WH-West,2026-03-16 07:27:00,2026-03-16 09:46:00,103.32
D23123,ORD13124,WH-Central,2026-03-17 23:42:00,2026-03-18 04:01:00,109.06
D23124,ORD13125,WH-East,2026-01-09 08:47:00,,84.99
D23125,ORD13126,WH-East,2026-02-16 16:12:00,2026-02-16 18:13:00,109.92
D23126,ORD13127,WH-East,2026-01-01 10:19:00,2026-01-01 10:55:00,43.7
D23127,ORD13128,WH-North,2026-03-04 20:45:00,2026-03-04 22:01:00,68.69
D23128,ORD13129,WH-Central,2026-02-08 01:24:00,2026-02-08 04:30:00,42.44
D23129,ORD13130,WH-South,2026-02-07 08:49:00,2026-02-07 12:55:00,88.86
D23130,ORD13131,WH-Central,2026-03-18 15:16:00,2026-03-18 19:12:00,34.18
D23131,ORD13132,WH-South,2026-02-07 06:34:00,2026-02-07 10:51:00,117.59
D23132,ORD13133,WH-South,2026-01-18 02:37:00,2026-01-18 06:06:00,59.07
D23133,ORD13134,WH-Central,2026-03-10 03:33:00,2026-03-10 06:49:00,54.54
D23134,ORD13135,WH-East,2026-03-09 10:59:00,2026-03-09 14:36:00,96.34
D23135,ORD13136,WH-North,2026-03-14 13:04:00,2026-03-14 14:01:00,106.85
D23136,ORD13137,WH-West,2026-02-27 23:03:00,2026-02-28 02:52:00,44.17
D23137,ORD13138,WH-Central,2026-03-23 10:25:00,,95.23
D23138,ORD13139,WH-West,2026-01-22 07:05:00,2026-01-22 10:22:00,30.19
D23139,ORD13140,WH-Central,2026-01-02 09:38:00,2026-01-02 13:26:00,66.56
D23140,ORD13141,WH-Central,2026-03-06 14:06:00,2026-03-06 17:24:00,56.83
D23141,ORD13142,WH-South,2026-01-03 22:36:00,2026-01-04 02:33:00,46.21
D23142,ORD13143,WH-North,2026-01-20 19:27:00,2026-01-20 22:16:00,111.43
D23143,ORD13144,WH-East,2026-01-07 12:40:00,2026-01-07 17:20:00,95.12
D23144,ORD13145,WH-North,2026-03-29 06:19:00,2026-03-29 10:01:00,58.97
D23145,ORD13146,WH-West,2026-02-04 09:03:00,2026-02-04 10:31:00,78.4
D23146,ORD13147,WH-North,2026-01-06 09:12:00,2026-01-06 11:50:00,94.09
D23147,ORD13148,WH-Central,2026-03-21 19:49:00,2026-03-21 21:15:00,100.82
D23148,ORD13149,WH-North,2026-03-07 14:44:00,,56.86
D23149,ORD13150,WH-Central,2026-03-29 12:05:00,2026-03-29 16:29:00,53.47
D23150,ORD13151,WH-Central,2026-03-01 09:22:00,2026-03-01 14:05:00,81.57
D23151,ORD13152,WH-East,2026-02-15 05:35:00,2026-02-15 10:27:00,112.1
D23152,ORD13153,WH-Central,2026-02-25 10:18:00,2026-02-25 12:32:00,62.24
D23153,ORD13154,WH-South,2026-01-25 12:04:00,,116.07
D23154,ORD13155,WH-East,2026-02-25 16:37:00,2026-02-25 21:02:00,91.53
D23155,ORD13156,WH-North,2026-01-11 20:05:00,2026-01-11 20:37:00,107.03
D23156,ORD13157,WH-North,2026-03-13 10:09:00,2026-03-13 12:18:00,83.07
D23157,ORD13158,WH-East,2026-02-03 06:17:00,2026-02-03 08:24:00,67.32
D23158,ORD13159,WH-West,2026-03-11 12:09:00,2026-03-11 14:26:00,49.81
D23159,ORD13160,WH-South,2026-02-17 09:17:00,2026-02-17 13:51:00,115.14
D23160,ORD13161,WH-West,2026-01-04 17:14:00,2026-01-04 21:54:00,87.1
D23161,ORD13162,WH-Central,2026-01-28 15:06:00,2026-01-28 17:31:00,87.5
D23162,ORD13163,WH-East,2026-03-02 15:39:00,2026-03-02 16:29:00,94.21
D23163,ORD13164,WH-West,2026-03-01 16:15:00,2026-03-01 17:51:00,60.36
D23164,ORD13165,WH-South,2026-01-08 17:10:00,2026-01-08 18:10:00,107.69
D23165,ORD13166,WH-West,2026-02-10 22:21:00,2026-02-10 22:59:00,72.5
D23166,ORD13167,WH-West,2026-01-03 10:00:00,2026-01-03 14:53:00,46.05
D23167,ORD13168,WH-Central,2026-02-01 00:30:00,2026-02-01 01:41:00,101.23
D23168,ORD13169,WH-North,2026-02-14 11:32:00,2026-02-14 14:49:00,31.88
D23169,ORD13170,WH-South,2026-02-17 03:11:00,,77.71
D23170,ORD13171,WH-West,2026-02-15 06:23:00,2026-02-15 09:00:00,117.54
D23171,ORD13172,WH-North,2026-02-09 23:55:00,2026-02-10 00:35:00,102.14
D23172,ORD13173,WH-South,2026-01-13 14:42:00,2026-01-13 19:06:00,37.84
D23173,ORD13174,WH-Central,2026-01-03 21:59:00,2026-01-04 01:50:00,33.28
D23174,ORD13175,WH-North,2026-01-29 19:45:00,2026-01-29 21:05:00,93.12
D23175,ORD13176,WH-Central,2026-03-02 14:48:00,,43.6
D23176,ORD13177,WH-East,2026-02-24 18:17:00,2026-02-24 22:58:00,95.85
D23177,ORD13178,WH-North,2026-02-09 15:12:00,2026-02-09 17:18:00,66.86
D23178,ORD13179,WH-South,2026-02-06 11:47:00,2026-02-06 16:25:00,34.87
D23179,ORD13180,WH-North,2026-02-21 18:05:00,2026-02-21 21:47:00,105.23
D23180,ORD13181,WH-East,2026-03-23 13:56:00,2026-03-23 14:46:00,99.49
D23181,ORD13182,WH-Central,2026-03-01 12:37:00,2026-03-01 16:06:00,86.58
D23182,ORD13183,WH-Central,2026-03-21 08:39:00,2026-03-21 13:19:00,108.09
D23183,ORD13184,WH-East,2026-03-18 08:32:00,2026-03-18 12:40:00,42.17
D23184,ORD13185,WH-Central,2026-03-29 11:53:00,2026-03-29 16:10:00,47.07
D23185,ORD13186,WH-South,2026-03-17 06:12:00,,31.96
D23186,ORD13187,WH-South,2026-03-26 06:41:00,2026-03-26 07:19:00,119.72
D23187,ORD13188,WH-West,2026-03-22 21:13:00,2026-03-22 23:13:00,54.92
D23188,ORD13189,WH-West,2026-03-16 11:40:00,2026-03-16 13:06:00,95.37
D23189,ORD13190,WH-Central,2026-02-04 00:46:00,2026-02-04 03:37:00,59.49
D23190,ORD13191,WH-West,2026-03-28 05:42:00,2026-03-28 08:12:00,53.82
D23191,ORD13192,WH-South,2026-01-02 01:54:00,,49.81
D23192,ORD13193,WH-West,2026-03-06 09:25:00,,36.82
D23193,ORD13194,WH-Central,2026-02-09 02:51:00,2026-02-09 07:47:00,64.28
D23194,ORD13195,WH-Central,2026-02-25 01:37:00,2026-02-25 05:40:00,82.95
D23195,ORD13196,WH-East,2026-02-16 15:59:00,2026-02-16 20:08:00,47.08
D23196,ORD13197,WH-Central,2026-01-18 13:09:00,2026-01-18 16:02:00,74.33
D23197,ORD13198,WH-South,2026-03-16 03:56:00,,37.18
D23198,ORD13199,WH-West,2026-01-14 08:23:00,2026-01-14 12:15:00,53.13
D23199,ORD13200,WH-West,2026-01-17 03:49:00,,72.22
D23200,ORD13201,WH-East,2026-01-09 22:27:00,,69.26
